Label,Target,Elevation,Slope,Aspect,MeanCurv,CasCurv,GaussCurv,ProfCurv,TanCurv,TRI,VRM,VRM7,Distance_Stream500,Distance_Stream500_Elev,Distance_Stream2k,Distance_Stream2k_Elev,MS_B1,MS_B2,MS_B3,MS_B4,CIg,EVI,GNDVI,IronOxide,MSAVI2,MTVI2,NDVI,NDWI,SR,VARI,SuperGroup_Transvaal,GeoGroup_Chuniespoort,GeoGroup_Pretoria,Formation_Eccles,Formation_KarooDolerite,Formation_Lyttelton,Formation_MonteChristo,Formation_Oaktree,Formation_Rooihoogte,Formation_TimeballHill,Chert_presence,Diamictite_presence,Dolomite_presence,Limestone_presence,Mudrock_presence,Quartzite_presence,Shale_presence,Distance_Faults,Distance_Dikes,Cluster
Sterkfontein,1,1481.8657227,5.4928656,112.7116852,0.0005611,0.0006611,2e-07,0.0008185,0.0003038,2.2989819,0.0002902,0.0019992,290.5202332,292.1374512,290.5202332,292.1374512,423,679,858,2297,2.382916,0.8418158,0.5436828,2.0283687,0.6264184,0.710012,0.4561014,-0.5436828,2.6771562,-0.1606822,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4562.0610352,1647.4541016,4
Sterkfontein,1,1480.9306641,4.9148192,113.1146774,-0.0014784,0.0021172,-1e-07,-0.002994,3.72e-05,2.0996375,0.0005143,0.0016716,293.4365234,294.7903137,300.1366272,301.7706299,379,673,803,2291,2.4041605,0.8717048,0.545884,2.1187334,0.6494483,0.6910161,0.4809308,-0.545884,2.8530509,-0.118505,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4556.7006836,1645.8022461,4
Sterkfontein,1,1479.020874,9.1435137,223.4533081,0.0034142,0.005164,-3.4e-06,0.0040192,0.0028092,4.0094662,0.0008501,0.0009012,220.7306061,222.2100983,220.7306061,222.2100983,318,579,658,2164,2.7374785,1.0099249,0.5778345,2.0691824,0.6958846,0.6948678,0.533664,-0.5778345,3.2887537,-0.085963,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4591.6533203,1670.4385986,4
Sterkfontein,1,1480.1174316,8.5733986,224.6625824,0.0035,0.0042469,6.5e-06,0.0047255,0.0022744,3.839587,0.0009862,0.0011344,230.2216339,231.7334137,230.2216339,231.7334137,311,571,683,2323,3.0683012,1.0025675,0.6053905,2.1961415,0.7059389,0.7258617,0.5455755,-0.6053905,3.4011712,-0.1187699,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4586.175293,1668.3898926,4
Sterkfontein,1,1481.092041,7.599741,224.4527893,0.0029825,0.0037707,3.6e-06,0.003936,0.002029,3.3725805,0.0010185,0.001555,239.7540436,241.28302,239.7540436,241.28302,326,571,720,2144,2.7548161,0.8855721,0.5793738,2.2085888,0.6641271,0.7281492,0.4972067,-0.5793738,2.9777777,-0.1544041,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4580.7119141,1666.3988037,4
Sterkfontein,1,1482.0002441,6.6190076,221.3984222,0.0041714,0.0046156,1.35e-05,0.0052995,0.0030433,2.9679985,0.001088,0.0022388,249.3230896,250.8655243,249.3230896,250.8655243,316,577,756,2053,2.558059,0.7683649,0.5612167,2.392405,0.6317018,0.7321494,0.4617302,-0.5612167,2.7156084,-0.1760079,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4575.2641602,1664.465332,4
Sterkfontein,1,1474.4903564,8.0184689,217.7424927,-0.001185,0.0015495,4e-07,-0.0021266,-0.0002433,3.5230451,0.0006459,0.0008711,189.108429,190.3330536,189.108429,190.3330536,313,564,662,2478,3.3936169,1.1063726,0.6291913,2.115016,0.7328095,0.733789,0.5783439,-0.6291913,3.7432024,-0.1073384,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4599.8525391,1686.6727295,4
Sterkfontein,1,1475.4185791,9.0486832,217.1537628,-0.0008621,0.001991,-2.5e-06,-0.0026311,0.0009068,3.9253507,0.0007451,0.000875,198.6000977,199.8280334,198.6000977,199.8280334,319,555,687,2455,3.4234235,1.0560268,0.6312292,2.153605,0.7201219,0.7490358,0.5626989,-0.6312292,3.573508,-0.1430119,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4594.3183594,1684.4658203,4
Sterkfontein,1,1476.4196777,9.9554262,214.8399963,-0.0004796,0.0014982,-1.8e-06,-0.001895,0.0009358,4.2778254,0.0008572,0.0010322,208.1393738,209.3857117,208.1393738,209.3857117,340,614,706,2162,2.5211725,0.9457002,0.5576369,2.0764706,0.6733996,0.6859697,0.5076709,-0.5576369,3.0623229,-0.0938776,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4588.7998047,1682.3154297,4
Sterkfontein,1,1477.4311523,10.8026066,216.1421509,-0.001278,0.0018547,-2e-07,-0.001491,-0.001065,4.6033697,0.0013042,0.0012141,217.7200012,218.9951477,217.7200012,218.9951477,351,570,711,2046,2.5894737,0.9068061,0.5642202,2.025641,0.6524373,0.7165439,0.484222,-0.5642202,2.8776371,-0.1516129,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4583.2958984,1680.2216797,4
Coopers,1,1470.7852783,8.2820683,243.0757446,0.0005627,0.0008037,-0.0,0.0003266,0.0007988,3.559505,0.0002126,0.0006481,169.9441071,171.2106018,249.8019257,250.5911102,453,719,968,2498,2.4742699,0.7791017,0.5529997,2.1368654,0.6124425,0.7382124,0.441431,-0.5529997,2.5805786,-0.2017828,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4331.7548828,1500.1132812,5
Coopers,1,1472.0926514,7.8649926,242.1229248,0.0015635,0.001579,2.4e-06,0.0016839,0.0014431,3.3776832,0.0002164,0.0010401,179.3348846,180.630127,259.7710571,260.6058044,417,724,972,2432,2.3591161,0.7104623,0.5411914,2.3309352,0.6002796,0.7315698,0.4289072,-0.5411914,2.5020576,-0.1939015,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4326.9296875,1505.4168701,5
Coopers,1,1465.8753662,7.5547223,234.5747833,-0.0015936,0.0029222,-3.5e-06,-0.0025567,-0.0006304,3.2712445,0.0005085,0.0003602,138.3509979,139.3949585,219.2281952,219.7221832,511,846,1237,2397,1.8333334,0.4843424,0.4782609,2.4207437,0.4838862,0.7414705,0.3192075,-0.4782609,1.9377526,-0.2487277,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4337.449707,1493.0841064,5
Coopers,1,1467.1362305,9.2083969,242.5157776,-0.0016147,0.0021374,6e-07,-0.0023889,-0.0008404,4.0113688,0.0004984,0.0003862,147.7193298,148.7874756,229.2182312,229.7605591,492,774,1125,2400,2.1007752,0.5836843,0.5122873,2.2865853,0.5311981,0.7524198,0.3617021,-0.5122873,2.1333334,-0.249467,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4332.6303711,1498.2122803,5
Coopers,1,1468.7606201,9.3481016,241.4862366,0.0020156,0.0021911,3.3e-06,0.0020827,0.0019485,4.0013037,0.000546,0.0004059,157.1655121,158.2809906,239.2091064,239.825119,397,678,896,2502,2.6902654,0.819137,0.5735849,2.256927,0.6418406,0.7411393,0.4726309,-0.5735849,2.7924106,-0.1852167,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4327.8061523,1503.3895264,5
Coopers,1,1470.0734863,8.6648912,237.9676056,0.0010452,0.0013053,5e-07,0.0005038,0.0015866,3.7410243,0.0004663,0.0004575,166.6763306,167.8180389,249.2007294,249.872879,367,654,846,2645,3.0443425,0.9050207,0.6035162,2.3051772,0.6801101,0.748311,0.5153251,-0.6035162,3.1264775,-0.1694616,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4322.9995117,1508.6152344,5
Coopers,1,1471.3570557,8.4114599,235.4555359,0.0016441,0.0017372,2.4e-06,0.0012294,0.0020588,3.6241162,0.0003116,0.0006942,176.2413177,177.4077148,259.1929932,259.9205933,463,750,1035,2332,2.1093333,0.6394833,0.513303,2.2354212,0.556122,0.7297822,0.3852094,-0.513303,2.2531402,-0.2155824,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4318.168457,1513.8890381,5
Coopers,1,1465.0181885,7.1452231,239.3387756,-0.0048678,0.0050683,2.17e-05,-0.0056311,-0.0041044,3.2023079,0.0005467,0.0003831,135.0592499,135.9513702,219.0,219.3505402,478,781,1182,2389,2.0588989,0.5117009,0.5072555,2.4728034,0.50518,0.769511,0.3380006,-0.5072555,2.0211506,-0.2700337,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4328.6826172,1501.6923828,5
Coopers,1,1466.4504395,8.8693714,245.8583374,-0.0012163,0.0014657,8e-07,-0.0009701,-0.0014625,3.8537376,0.0003424,0.0004138,144.6409302,145.5571747,229.0,229.4079895,449,743,1069,2337,2.1453567,0.5887269,0.5175325,2.3808463,0.5425228,0.7499495,0.3722842,-0.5175325,2.1861553,-0.2391783,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4323.8769531,1506.7912598,5
Coopers,1,1467.8856201,8.8043604,242.4039001,-0.0005096,0.0022655,-4.6e-06,4.25e-05,-0.0010617,3.8076074,0.0004306,0.0004137,154.2757263,155.2210236,239.0,239.4697723,413,697,939,2290,2.2855093,0.6996375,0.533311,2.2736077,0.5899035,0.7291821,0.4183958,-0.533311,2.4387646,-0.1978741,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4319.0444336,1511.939209,5
Coopers,1,1469.1810303,8.3784266,238.4159088,-0.0009057,0.0018921,-1.9e-06,-0.0005994,-0.001212,3.6213608,0.00041,0.0004,163.9542694,164.9205322,249.0,249.5242767,453,765,1099,2306,2.014379,0.5482875,0.5017909,2.4260485,0.5233631,0.7427277,0.3544787,-0.5017909,2.0982711,-0.2367115,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4314.2280273,1517.135498,5
Coopers,1,1466.1115723,3.8126123,282.1043091,-0.0015266,0.0019704,8e-07,-0.0012999,-0.0017533,1.6897901,0.0002186,0.000719,150.3362885,150.8867645,239.0,239.3206787,391,690,950,2546,2.6898551,0.7507762,0.5735476,2.4296675,0.6268197,0.7557282,0.4565217,-0.5735476,2.6800001,-0.2081665,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4266.4799805,1563.5983887,5
Coopers,1,1466.8575439,4.6859045,273.67276,-0.0012788,0.0013964,1.3e-06,-0.0014296,-0.001128,2.022367,0.0001929,0.0007771,160.2529297,160.8019867,249.0,249.3344116,408,741,981,2365,2.191633,0.6664099,0.522859,2.4044118,0.5851495,0.7170292,0.4136282,-0.522859,2.4108052,-0.1826484,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4261.6513672,1568.6236572,5
Coopers,1,1467.7584229,5.8607602,271.2972107,-0.0016431,0.00192,1.7e-06,-0.0026067,-0.0006794,2.5298231,0.0001275,0.0007344,170.1793213,170.7348022,259.0,259.3543091,441,731,969,2489,2.4049249,0.7605324,0.5459628,2.197279,0.6106393,0.7289784,0.4395604,-0.5459628,2.5686274,-0.1890389,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4256.8408203,1573.6962891,5
Coopers,1,1468.9244385,6.6241183,269.3068542,-0.0001977,0.0007207,-4e-07,-2.49e-05,-0.0003705,2.8501415,0.0001061,0.0006478,180.1138458,180.6903687,268.3300171,269.3874207,489,796,1114,2492,2.1306534,0.6252836,0.5158151,2.2781186,0.5529199,0.7370101,0.3821409,-0.5158151,2.2369838,-0.2237861,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4252.0166016,1578.81604,5
Coopers,1,1470.0830078,7.0815873,264.3959961,-0.0010378,0.0017875,-1e-06,-0.0016764,-0.0003992,3.0930562,0.0003312,0.0004888,190.0552521,190.6552124,277.6346436,279.3139038,509,786,1110,2282,1.9033079,0.5716515,0.4876141,2.1807466,0.5135298,0.7285173,0.3455189,-0.4876141,2.0558558,-0.2335977,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4247.1948242,1583.9822998,5
Coopers,1,1471.380249,7.5156851,257.8877258,-0.0004789,0.0017573,-2.6e-06,-0.0002994,-0.0006583,3.2696025,0.0005124,0.0004737,200.0025024,200.6378326,286.9860535,288.8442993,499,800,1149,2250,1.8125,0.5094864,0.4754098,2.3026052,0.4892778,0.731312,0.3239188,-0.4754098,1.9582245,-0.2406897,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4242.3886719,1589.1948242,5
Coopers,1,1466.3031006,3.4099464,300.1222839,-0.0021896,0.0027326,2.1e-06,-0.0009021,-0.0034772,1.5632691,0.0002274,0.0007838,151.9901276,152.7029724,236.772049,238.4948273,503,833,1163,2383,1.8607444,0.545666,0.4819652,2.3121274,0.5119073,0.7204887,0.3440496,-0.4819652,2.0490112,-0.2210315,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4257.7177734,1572.2658691,5
Coopers,1,1466.9528809,4.3550377,282.5726318,-0.00166,0.0020128,1.5e-06,-0.0016201,-0.0016999,1.8915429,0.0003007,0.0008948,161.8054352,162.5055695,246.0508118,247.7846375,506,826,1224,2392,1.8958838,0.491417,0.4866377,2.4189723,0.4882421,0.7515185,0.3230088,-0.4866377,1.9542483,-0.257772,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4252.8920898,1577.2634277,5
Coopers,1,1467.8162842,5.6180544,274.6035767,-0.0015054,0.0020022,5e-07,-0.0024431,-0.0005677,2.4128945,0.0001584,0.0008077,171.6420746,172.3396149,255.3840179,257.1300964,488,848,1226,2350,1.7712264,0.4646932,0.4696685,2.512295,0.4782448,0.7321393,0.3143177,-0.4696685,1.9168026,-0.2383354,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4248.0717773,1582.3084717,5
Coopers,1,1468.9403076,6.2047868,269.9462891,0.000349,0.000928,-6e-07,0.0005092,0.0001887,2.6576383,7.93e-05,0.0007836,181.4965515,182.2064209,264.7659302,266.534668,474,784,1207,2322,1.9617347,0.4638103,0.4951706,2.5464134,0.4801357,0.7738211,0.3159535,-0.4951706,1.9237779,-0.2788398,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4243.2636719,1587.4003906,5
Coopers,1,1470.0030518,6.3925428,265.161499,-0.000425,0.0012401,-1.2e-06,-0.0011881,0.0003381,2.7685735,0.0001391,0.0005724,191.3661346,192.0882263,274.1915283,275.9759521,508,787,1137,2258,1.8691232,0.5316828,0.483087,2.238189,0.4964017,0.7375237,0.3301915,-0.483087,1.9859279,-0.2471751,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4238.4321289,1592.5388184,5
Coopers,1,1471.1643066,6.751822,260.3945618,-0.0001112,0.0010066,-1e-06,-0.0002946,7.22e-05,2.9223609,0.0003052,0.000509,201.2485962,201.9911346,283.6564941,285.4578857,452,737,1039,2232,2.0284939,0.5874532,0.5035365,2.2986727,0.5344425,0.7348244,0.3647203,-0.5035365,2.1482193,-0.2280967,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4233.6186523,1597.7233887,5
Coopers,1,1472.3266602,6.8860335,256.0218811,-0.0002579,0.0009177,-7e-07,-0.0006108,9.5e-05,2.9471679,0.0003592,0.0006968,211.1421356,211.908844,293.1569519,294.9732056,403,669,947,2172,2.2466369,0.6337299,0.5290391,2.3498759,0.5639397,0.7476664,0.3927541,-0.5290391,2.2935586,-0.2291838,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4228.7988281,1602.9534912,5
Coopers,1,1473.5246582,7.4580045,253.2581329,-0.0003903,0.0014094,-1.7e-06,-0.0017432,0.0009627,3.1559191,0.0004451,0.0011851,221.0452423,221.8404694,302.6896057,304.5222473,428,694,997,2216,2.1930835,0.6108438,0.5230241,2.3294392,0.5500344,0.7515376,0.3793962,-0.5230241,2.2226679,-0.239905,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4223.9746094,1608.2288818,5
Coopers,1,1475.2728271,3.1260383,4.4092674,-9.23e-05,0.0019712,-3.9e-06,0.0018683,-0.0020529,1.3631423,0.0001121,0.0004646,202.4845734,203.6106567,319.9078064,320.9804077,484,781,1106,2333,1.9871958,0.5744382,0.4983943,2.2851241,0.5258788,0.7346134,0.3567898,-0.4983943,2.1094034,-0.2316465,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4190.2866211,1646.3839111,5
Coopers,1,1475.3415527,3.519706,346.4483337,0.0003768,0.0022132,-4.6e-06,0.0019865,-0.0012329,1.5257411,7.25e-05,0.0003099,199.2485809,200.2930298,322.5228577,323.6652832,392,670,874,2431,2.6283581,0.8218961,0.5678813,2.2295918,0.6404298,0.7338456,0.4711044,-0.5678813,2.7814646,-0.1770833,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4185.4741211,1652.0048828,5
Coopers,1,1475.588501,4.0170388,339.607666,0.0015573,0.0024881,-1.3e-06,0.00255,0.0005646,1.7586323,4.67e-05,0.0002637,196.4688263,197.4204865,325.4243469,326.6540527,411,744,1024,2739,2.6814516,0.739033,0.5727821,2.4914842,0.6260982,0.7552698,0.4557534,-0.5727821,2.6748047,-0.2063375,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4180.6450195,1657.6669922,5
Coopers,1,1470.9798584,6.222908,263.3216553,-0.0005554,0.0010774,-5e-07,-0.0001249,-0.0009859,2.6895766,0.0002041,0.0006096,202.9803009,203.8384552,280.6438904,282.3564148,495,783,1146,2328,1.9731801,0.5380064,0.4966249,2.3151515,0.5076783,0.7494015,0.3402418,-0.4966249,2.0314136,-0.2531381,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4224.8510742,1606.2689209,5
Coopers,1,1472.0579834,6.2094483,258.6551819,-0.0005169,0.0014578,-1.6e-06,-0.000247,-0.0007868,2.6843753,0.0003331,0.0006713,212.7933197,213.6656647,290.2430115,291.9676819,424,747,1026,2261,2.0267737,0.5894426,0.5033244,2.4198112,0.5461637,0.723043,0.3757226,-0.5033244,2.2037036,-0.2068199,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4220.0454102,1611.4714355,5
Coopers,1,1473.1162109,6.6827731,251.9779053,-0.001117,0.0020861,-1.9e-06,-0.0022177,-1.64e-05,2.8959365,0.0005606,0.0009333,222.6230011,223.5127258,299.8683167,300.5522156,405,632,898,2222,2.5158229,0.7237346,0.5571128,2.217284,0.5958054,0.7608168,0.424359,-0.5571128,2.4743876,-0.2364444,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4215.2128906,1616.7188721,5
Coopers,1,1474.3015137,6.3382492,241.7599487,0.0016792,0.0029547,-3.1e-06,0.0020168,0.0013415,2.7120633,0.0005834,0.0011023,232.4672089,233.3873138,300.6010742,301.1860962,376,647,891,2172,2.3570325,0.681528,0.540972,2.3696809,0.5897233,0.7415193,0.4182174,-0.540972,2.4377105,-0.2099828,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4210.3964844,1622.0111084,5
Coopers,1,1475.7241211,2.6042252,1.9154943,-0.0010739,0.0015048,0.0,-2.29e-05,-0.002125,1.1482743,0.0001276,0.0004537,211.8961945,213.0103912,310.2273254,311.3062134,464,762,1116,2587,2.3950131,0.6336147,0.5449388,2.4051723,0.5685649,0.7683946,0.3972455,-0.5449388,2.3181005,-0.2503536,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4181.5214844,1654.6782227,5
Coopers,1,1475.8162842,2.8573389,339.8516541,-0.000781,0.0011569,-1e-07,-0.0001845,-0.0013776,1.2277336,4.43e-05,0.000298,208.8061371,209.8401794,312.9233093,314.0774231,409,712,948,2486,2.4915731,0.7528145,0.5547217,2.3178484,0.6186171,0.7348667,0.4478742,-0.5547217,2.6223629,-0.1886491,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4176.7119141,1660.2711182,5
Coopers,1,1476.0743408,3.1229539,329.9689636,-4.05e-05,0.0003575,-1e-07,8.27e-05,-0.0001637,1.3394303,4.1e-05,0.0002342,206.1552887,207.0971985,315.9129639,317.1583862,502,843,1190,2717,2.2230132,0.6265386,0.5264045,2.370518,0.5619716,0.7453465,0.390837,-0.5264045,2.2831933,-0.2266493,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4171.8862305,1665.9051514,5
Coopers,1,1473.7677002,5.39078,244.8183746,-1.09e-05,0.0023668,-5.6e-06,0.0001908,-0.0002125,2.3067298,0.0004297,0.0007924,234.3949585,235.394165,290.6217346,291.1788025,442,704,989,2205,2.1321023,0.6300518,0.5159849,2.2375565,0.5514178,0.7387547,0.3807139,-0.5159849,2.2295249,-0.2278177,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4201.6308594,1630.4907227,5
Kromdraai,1,1476.020752,4.8586988,285.7482605,0.0003438,0.0004456,0.0,8.56e-05,0.0006021,2.0530608,7.18e-05,0.0005714,199.1506958,200.5462646,320.6898804,322.4538574,493,782,1150,2264,1.8951406,0.5093735,0.4865397,2.3326571,0.4919943,0.7476948,0.3263035,-0.4865397,1.9686956,-0.2557332,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4225.0761719,1532.0737305,6
Kromdraai,1,1476.8548584,4.8360372,287.6882019,0.0009583,0.001326,1e-07,4.73e-05,0.0018693,2.0454345,0.0001358,0.0008588,192.7200012,194.2235565,329.7301941,331.5131836,465,793,1141,2253,1.8411098,0.4953229,0.4793171,2.4537635,0.4935087,0.7339005,0.327637,-0.4793171,1.9745837,-0.2368958,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4220.2543945,1527.8251953,6
Kromdraai,1,1477.6757812,4.1833878,296.1273804,0.0028885,0.0030309,7.5e-06,0.002143,0.003634,1.896789,0.0005336,0.0010828,186.6038513,188.1828766,338.8244324,340.6231079,432,740,1091,2380,2.2162163,0.5666432,0.525641,2.5254629,0.5415445,0.764038,0.3713627,-0.525641,2.1814849,-0.2508935,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4215.4321289,1523.6304932,6
Kromdraai,1,1478.1925049,2.8749304,333.5364685,0.0045367,0.0049845,1.63e-05,0.0024719,0.0066015,1.6646199,0.0009425,0.001096,180.8341827,182.4573975,347.9683838,349.7723083,438,759,1157,2554,2.364954,0.5622183,0.541805,2.6415524,0.5469366,0.7845501,0.3764484,-0.541805,2.207433,-0.2692828,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4210.6264648,1519.4899902,6
Kromdraai,1,1478.1486816,3.7988083,16.1529388,0.0033293,0.0039406,6.6e-06,0.0051055,0.0015532,1.8090376,0.0006205,0.0010216,175.4451447,177.0821991,357.1582336,358.968689,484,794,1174,2397,2.0188916,0.5260668,0.5023504,2.4256198,0.510169,0.7565221,0.3424811,-0.5023504,2.0417376,-0.2560647,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4205.793457,1515.4042969,6
Kromdraai,1,1477.8267822,4.8937521,16.7717152,0.0011358,0.0030513,-6.7e-06,0.0039591,-0.0016874,2.1437161,0.0004444,0.0008766,170.4728699,172.081543,366.3905029,368.2235413,526,874,1256,2403,1.7494279,0.4783153,0.4665853,2.3878326,0.4772681,0.7277263,0.3134736,-0.4665853,1.9132166,-0.2381546,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4200.9780273,1511.3735352,6
Kromdraai,1,1476.2126465,4.613903,283.0927429,-1.97e-05,0.0006176,-4e-07,-7.79e-05,3.84e-05,1.9788597,0.0001457,0.000411,206.787323,208.3146667,325.1492004,326.9254761,479,765,1020,2436,2.1843138,0.7130628,0.5220244,2.1294363,0.5812308,0.7194991,0.4097222,-0.5220244,2.3882353,-0.1952527,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4216.2929688,1541.119751,6
Kromdraai,1,1477.0203857,4.6617303,279.8840942,0.0002691,0.0005284,-1e-07,0.0001165,0.0004217,1.9876516,0.0002289,0.0007129,200.601593,202.2057495,334.0688477,335.8681946,465,784,1132,2365,2.0165815,0.5436029,0.5020642,2.4344087,0.5213003,0.7451927,0.3525879,-0.5020642,2.0892227,-0.2398346,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4211.5014648,1536.8962402,6
Kromdraai,1,1477.8320312,4.1583705,280.1087036,0.0013697,0.0014475,1.7e-06,0.0016171,0.0011222,1.7992021,0.0003369,0.0009565,194.7331543,196.3781281,343.0480957,344.8683472,404,688,963,2206,2.2063954,0.6271443,0.5245335,2.3836634,0.5634075,0.740936,0.3922373,-0.5245335,2.2907581,-0.2205293,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4206.6694336,1532.7263184,6
Kromdraai,1,1478.4714355,2.447721,300.10672,0.0033161,0.0040852,5.3e-06,0.0030211,0.0036111,1.3412399,0.0006488,0.00102,189.2115173,190.8700256,352.0823669,353.9136963,496,790,1168,2632,2.3316455,0.6181388,0.5382817,2.3548386,0.5561841,0.769961,0.3852631,-0.5382817,2.2534246,-0.2585499,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4201.8549805,1528.6104736,6
Kromdraai,1,1478.5621338,2.3422139,356.9425964,0.0011068,0.0027299,-5e-06,0.0001753,0.0020383,1.1786906,0.0007045,0.0009965,184.0679169,185.719101,361.1675415,362.998291,477,781,1216,2373,2.0384123,0.474764,0.5047559,2.5492663,0.4875158,0.7826021,0.3223739,-0.5047559,1.9514803,-0.2861842,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4197.0366211,1524.5490723,6
Kromdraai,1,1478.4786377,3.8548439,1.775195,-0.0007241,0.0028086,-6.8e-06,-0.0003266,-0.0011215,1.7375025,0.000503,0.0008994,179.3348846,180.9511261,370.2998657,372.1357422,543,868,1306,2382,1.7442397,0.4376474,0.4658462,2.4051566,0.4516692,0.7513989,0.291757,-0.4658462,1.8238897,-0.2685469,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4192.2114258,1520.5427246,6
Kromdraai,1,1474.3731689,4.5125809,345.105835,0.0021873,0.0034059,-2e-06,0.0003289,0.0040458,2.0202372,0.0006755,0.001328,171.0584717,172.3650818,305.4865112,307.0358276,481,833,1248,2502,2.0036016,0.4911099,0.5004498,2.5945945,0.5011491,0.7621543,0.3344,-0.5004498,2.0048077,-0.259375,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4260.1206055,1496.0113525,6
Kromdraai,1,1474.4259033,5.5762615,1.6763633,0.0014359,0.0023161,-1.2e-06,0.0011642,0.0017077,2.4180348,0.0003659,0.0012126,163.5267487,164.7085266,314.963501,316.5139465,486,822,1183,2582,2.1411192,0.57944,0.5170388,2.4341564,0.54178,0.7498673,0.3715803,-0.5170388,2.1825867,-0.2376564,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4255.309082,1491.6601562,6
Kromdraai,1,1474.2858887,6.4857044,7.6684031,0.0002772,0.0012788,-1.5e-06,0.0002224,0.000332,2.7672391,0.0001637,0.0010342,156.2722015,157.2851257,324.4718933,326.0362244,544,929,1344,2843,2.0602798,0.548843,0.5074231,2.4705882,0.5272161,0.7482966,0.3580129,-0.5074231,2.1153274,-0.2400231,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4250.4794922,1487.3634033,6
